water_pay,respondent,research_asst_name,water_used_season,_bamboo_dataset_id,_deleted_at,water_point_condition,_xform_id_string,other_point_1km,_attachments,communities_villages,end,animal_number,water_point_id,start,water_connected,water_manager_name,_status,enum_id_1,water_lift_mechanism,districts_divisions,_uuid,grid,date,formhub/uuid,road_available,water_functioning,_submission_time,signal,water_source_type,_geolocation,water_point_image,water_point_geocode,deviceid,locations_wards,water_manager,water_developer,_id,animal_point,water_mechanism_plate,water_lift_mechanism_type,road_type,water_mechanism_plate_units,water_mechanism_plate_no,water_not_functioning,water_source_type_other,simserial,subscriberid
no,community,Sa,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1355503140725.jpg'],Jagsa,2012-12-14T16:40:52.657Z,,XXX,2012-12-14T16:37:30.958Z,no,Adjuikdiok,submitted_via_web,14,yes,upper_east,94d961f92af049f5b0354e10763bfd16,grid_within_500_m,2012-12-14 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,no,2012-12-19 03:14:13,high,unprotected_well,"['10.51991778', '-1.30551832']",1355503140725.jpg,10.51991778 -1.30551832 208.6999969482422 5.0,355047040129266,builsa,individual,individual,406893,no,no,manual_power,gravel dirt,,,water_source_dry,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358066047205.jpg'],Logvasgsa,2013-01-13T08:36:36.082Z,,Xxx,2013-01-13T08:20:43.676Z,no,Adaaba yeri,submitted_via_web,1,yes,upper_east,31cba19ca60a4a80acdee022e803097f,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:16:41,high,unprotected_well,"['10.50700653', '-1.35629353']",1358066047205.jpg,10.50700653 -1.35629353 166.5 5.0,355047040120075,builsa,community,individual,446948,no,no,manual_power,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358066962850.jpg'],Logvasgsa,2013-01-13T08:52:56.283Z,50_to_500,Xxx,2013-01-13T08:38:26.415Z,no,Angabey yeri,submitted_via_web,1,yes,upper_east,d06453a3393443df8ce256e37469ae5c,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:19:22,high,borehole,"['10.50949096', '-1.35450021']",1358066962850.jpg,10.50949096 -1.35450021 163.39999389648438 5.0,355047040120075,builsa,community,local_autority,446949,yes,no,hand_pump,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358067880253.jpg'],Logvasgsa,2013-01-13T09:08:16.332Z,10_to_50,Xxx,2013-01-13T08:55:28.355Z,no,Xxx,submitted_via_web,1,yes,upper_east,7dd59bff471244caa2e6806389ba0b1e,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 12:21:00,high,borehole,"['10.51085253', '-1.35881161']",1358067880253.jpg,10.51085253 -1.35881161 165.5 5.0,355047040120075,builsa,community,local_autority,446950,yes,no,manual_power,gravel,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358068173519.jpg'],Logvasgsa,2013-01-13T09:12:37.279Z,50_to_500,Xxx,2013-01-13T09:08:28.367Z,no,Xxx,submitted_via_web,1,no,upper_east,5e80cd039de946eb8e5433e18a2c3600,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 12:22:00,high,dam_dugout,"['10.50623031', '-1.3611103']",1358068173519.jpg,10.50623031 -1.3611103 168.89999389648438 5.0,355047040120075,builsa,community,na_dn,446951,yes,,,gravel,,,,,,
no,local_authority community,Emmanuel y,year_round,,,newly_constructed,_08_Water_points_CV,no,['north_ghana/attachments/1358070660409.jpg'],Kalaasa,2013-01-13T09:54:44.632Z,50_to_500,Xxx,2013-01-13T09:50:22.943Z,no,Kabnaaba yeri,submitted_via_web,1,yes,upper_east,0df8b438f5204a8397f23e9ddaa7e3ba,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:23:10,low,borehole,"['10.47332113', '-1.43256597']",1358070660409.jpg,10.47332113 -1.43256597 185.8000030517578 5.0,355047040120075,builsa,community,local_autority,446952,yes,no,hand_pump,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,no,['north_ghana/attachments/1358071431078.jpg'],Akpari-yeri,2013-01-13T10:05:30.992Z,50_to_500,Xxx,2013-01-13T09:56:17.012Z,no,,submitted_via_web,1,no,upper_east,6612482a39834d71ad7afff49f1331c9,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:25:53,low,other,"['10.46565942', '-1.43074945']",1358071431078.jpg,10.46565942 -1.43074945 171.89999389648438 5.0,355047040120075,builsa,na_dn,other',446953,yes,,,,,,,River,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358072797748.jpg'],Nyandema,2013-01-13T10:30:14.408Z,,Xxx,2013-01-13T10:25:30.922Z,no,"
Daburinsa",submitted_via_web,1,yes,upper_east,ed47b78721cf45dfbb47d4254bf6d894,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:32:30,low,unprotected_well,"['10.5119274', '-1.43003251']",1358072797748.jpg,10.5119274 -1.43003251 195.39999389648438 5.0,355047040120075,builsa,community,community,446955,no,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358073100218.jpg'],Nyandema,2013-01-13T10:34:49.700Z,,Xxx,2013-01-13T10:30:21.983Z,no,Azong yeri,submitted_via_web,1,yes,upper_east,2758db4ca6894bf89a47b8e5846524cb,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:38:11,low,unprotected_well,"['10.51120592', '-1.4300726']",1358073100218.jpg,10.51120592 -1.4300726 205.60000610351563 5.0,355047040120075,builsa,community,community,446956,no,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,newly_constructed,_08_Water_points_CV,yes,['north_ghana/attachments/1358073659379.jpg'],Nyandema,2013-01-13T10:45:48.489Z,50_to_500,Xxx,2013-01-13T10:39:18.979Z,yes,Xxx,submitted_via_web,1,yes,upper_east,445c5cd48af4429ebda9d762cdc1374f,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 12:44:13,low,borehole,"['10.51254336', '-1.42760594']",1358073659379.jpg,10.51254336 -1.42760594 204.0 5.0,355047040120075,builsa,community,local_autority,446957,yes,no,pump_solar,gravel,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358075010359.jpg'],Luisa,2013-01-13T11:05:35.444Z,50_to_500,Xxx,2013-01-13T10:45:56.580Z,no,Luisa goluuk,submitted_via_web,1,yes,upper_east,4b8ea01b6379468f834c3557dfa3ed3f,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 12:46:02,high,borehole,"['10.5133678', '-1.39164738']",1358075010359.jpg,10.5133678 -1.39164738 220.0 5.0,355047040120075,builsa,community,local_autority,446958,yes,no,hand_pump,gravel,,,,,,
no,community,Emma,year_round,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1358075229980.jpg'],Luisa,2013-01-13T11:08:48.794Z,,Xxx,2013-01-13T11:05:57.155Z,no,Luisa goluuk,submitted_via_web,1,yes,upper_east,8fb54c5099d343b8bbc691b286cda153,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 12:55:37,high,unprotected_well,"['10.51353713', '-1.39055699']",1358075229980.jpg,10.51353713 -1.39055699 204.39999389648438 5.0,355047040120075,builsa,community,individual,446961,no,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358075406747.jpg'],Luisa,2013-01-13T11:13:41.169Z,,Xxx,2013-01-13T11:08:56.917Z,no,Xxx,submitted_via_web,1,yes,upper_east,a39498d4a04c4dd6818d289c832a543d,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:00:00,high,unprotected_well,"['10.51497029', '-1.39041178']",1358075406747.jpg,10.51497029 -1.39041178 205.3000030517578 4.0,355047040120075,builsa,community,community,446962,no,no,manual_power,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358075716229.jpg'],Luisa,2013-01-13T11:22:14.159Z,10_to_50,Xxx,2013-01-13T11:14:00.562Z,no,Akpilima yeri,submitted_via_web,1,yes,upper_east,558483738fb14502830c5688e90a1a48,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:01:42,high,borehole,"['10.51873517', '-1.38902913']",1358075716229.jpg,10.51873517 -1.38902913 203.3000030517578 5.0,355047040120075,builsa,community,local_autority,446963,yes,no,hand_pump,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,under_construction,_08_Water_points_CV,yes,['north_ghana/attachments/1358076822470.jpg'],Luisa,2013-01-13T11:36:38.410Z,10_to_50,Xxx,2013-01-13T11:23:45.325Z,no,Guuta,submitted_via_web,1,yes,upper_east,77fe41d5015f4a2ab48870cd4292f970,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:03:10,high,borehole,"['10.51981787', '-1.37972142']",1358076822470.jpg,10.51981787 -1.37972142 197.10000610351563 5.0,355047040120075,builsa,community,local_autority,446964,yes,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,wet_season,,,under_construction,_08_Water_points_CV,yes,['north_ghana/attachments/1358077087979.jpg'],Luisa,2013-01-13T11:40:42.850Z,10_to_50,Xxx,2013-01-13T11:36:58.937Z,no,Agaruk yeri,submitted_via_web,1,yes,upper_east,0b2abbc491704d608aee396fbc5e5daa,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:04:42,high,borehole,"['10.5185683', '-1.38124751']",1358077087979.jpg,10.5185683 -1.38124751 214.89999389648438 5.0,355047040120075,builsa,community,local_autority,446965,yes,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358078038465.jpg'],Luisa,2013-01-13T11:57:22.925Z,50_to_500,Xxx,2013-01-13T11:51:45.829Z,no,Luisa yipaala,submitted_via_web,1,yes,upper_east,0fdc32004c5b449b9bef65f48071c0b3,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:05:43,high,borehole,"['10.53385354', '-1.3826653']",1358078038465.jpg,10.53385354 -1.3826653 214.89999389648438 5.0,355047040120075,builsa,community,local_autority,446966,yes,no,hand_pump,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358078315800.jpg'],Luisa,2013-01-13T12:02:49.384Z,50_to_500,Xxx,2013-01-13T11:57:42.855Z,no,Luisa yipaala,submitted_via_web,1,no,upper_east,18458eb72171489483f7ded403cb7625,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:06:26,high,dam_dugout,"['10.53204568', '-1.37812076']",1358078315800.jpg,10.53204568 -1.37812076 206.1999969482422 5.0,355047040120075,builsa,community,local_autority,446967,yes,,,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358078733422.jpg'],Vundema,2013-01-13T12:08:33.044Z,,Xxx,2013-01-13T12:03:30.558Z,no,Asintantaning yeri,submitted_via_web,1,yes,upper_east,0c088d27d89044e4a9e9c01f36b09bbd,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:08:14,low,unprotected_well,"['10.5408309', '-1.37974535']",1358078733422.jpg,10.5408309 -1.37974535 218.3000030517578 5.0,355047040120075,builsa,community,community,446968,no,no,manual_power,,,,,,,
no,community,Emma,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358078980257.jpg'],Jiningsa-Yipaala,2013-01-13T12:16:34.418Z,,Xxx,2013-01-13T12:08:41.390Z,no,Jiningsa yipaala,submitted_via_web,1,yes,upper_east,c235a5e571e049fab6780c685c0c026c,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:11:28,low,unprotected_well,"['10.54174324', '-1.37847413']",1358078980257.jpg,10.54174324 -1.37847413 222.0 5.0,355047040120075,builsa,community,individual,446969,no,no,manual_power,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,no,['north_ghana/attachments/1358079551103.jpg'],Jiningsa-Yipaala,2013-01-13T12:21:21.080Z,10_to_50,Xxx,2013-01-13T12:16:42.302Z,no,Akangua akumaboro ,submitted_via_web,1,yes,upper_east,979d5a5753a04a2c86ed9df1519eb951,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:13:11,low,borehole,"['10.54468745', '-1.37291597']",1358079551103.jpg,10.54468745 -1.37291597 210.1999969482422 5.0,355047040120075,builsa,community,local_autority,446970,yes,no,hand_pump,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,no,['north_ghana/attachments/1358080065005.jpg'],Jiningsa-Yipaala,2013-01-13T12:30:12.205Z,10_to_50,Xx,2013-01-13T12:24:02.300Z,no,Xxx,submitted_via_web,1,yes,upper_east,3954f1fec8da454ebdb0f0074cb1ce8d,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:14:40,low,borehole,"['10.54960705', '-1.36784487']",1358080065005.jpg,10.54960705 -1.36784487 220.10000610351563 5.0,355047040120075,builsa,community,local_autority,446971,yes,no,hand_pump,,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,no,['north_ghana/attachments/1358080905673.jpg'],Vundema,2013-01-13T12:44:06.396Z,,Xxx,2013-01-13T12:30:20.986Z,no,Xxx,submitted_via_web,1,yes,upper_east,3ad6ac55878845f29b0bee258ac6775a,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:16:24,low,unprotected_well,"['10.54291055', '-1.38534799']",1358080905673.jpg,10.54291055 -1.38534799 230.89999389648438 5.0,355047040120075,builsa,community,community,446972,no,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358081109347.jpg'],Vundema,2013-01-13T12:48:15.448Z,10_to_50,Xxx,2013-01-13T12:44:22.607Z,yes,Subchief,submitted_via_web,1,yes,upper_east,26b37d801cae4475b50ca3c44fa47363,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:16:56,low,borehole,"['10.54088841', '-1.38848441']",1358081109347.jpg,10.54088841 -1.38848441 218.3000030517578 5.0,355047040120075,builsa,community,local_autority,446973,yes,no,hand_pump,gravel,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358082350298.jpg'],Piisa,2013-01-13T13:08:26.073Z,,Xxx,2013-01-13T12:56:51.921Z,no,Xxx,submitted_via_web,1,yes,upper_east,05b1646d2cff40af96f3815059f0c7a6,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:21:04,high,borehole,"['10.52476336', '-1.37334714']",1358082350298.jpg,10.52476336 -1.37334714 206.60000610351563 5.0,355047040120075,builsa,community,local_autority,446974,no,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358082596179.jpg'],Piisa,2013-01-13T13:13:32.699Z,10_to_50,Xxx,2013-01-13T13:08:34.525Z,no,Xxx,submitted_via_web,1,yes,upper_east,c2f51162f00c4f5ab116fc86296f7757,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:21:59,high,borehole,"[None, None]",1358082596179.jpg,,355047040120075,builsa,community,local_autority,446975,yes,no,manual_power,gravel,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358083086987.jpg'],Piisa,2013-01-13T13:21:48.629Z,10_to_50,Xxx,2013-01-13T13:15:08.385Z,no,Xxx,submitted_via_web,1,yes,upper_east,1e3613f51539445c9180fa476906f74f,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:23:12,high,borehole,"['10.52479432', '-1.36941988']",1358083086987.jpg,10.52479432 -1.36941988 204.5 5.0,355047040120075,builsa,community,local_autority,446976,yes,no,hand_pump,gravel,,,,,,
no,community,Emmanuel y,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358083351343.jpg'],Piisa,2013-01-13T13:28:18.308Z,10_to_50,Xxx,2013-01-13T13:21:54.936Z,no,Akanyie yeri,submitted_via_web,1,yes,upper_east,dd53fe60229e4245836eef529dde2899,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2013-01-14 13:25:06,high,unprotected_well,"['10.52358654', '-1.37320022']",1358083351343.jpg,10.52358654 -1.37320022 216.0 5.0,355047040120075,builsa,community,individual,446977,yes,no,manual_power,,,,,,,
no,local_authority community,Emmanuel y,year_round,,,newly_constructed,_08_Water_points_CV,yes,['north_ghana/attachments/1358084271448.jpg'],Piisa,2013-01-13T13:42:00.989Z,10_to_50,Xxx,2013-01-13T13:36:45.341Z,no,Xxx,submitted_via_web,1,yes,upper_east,b026583adfab45c78da63b29bd8f30c6,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:26:18,high,borehole,"['10.5224893', '-1.37661565']",1358084271448.jpg,10.5224893 -1.37661565 183.6999969482422 5.0,355047040120075,builsa,community,local_autority,446978,yes,no,manual_power,gravel,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358086768859.jpg'],Sikabsa,2013-01-13T14:22:38.604Z,,Xxx,2013-01-13T14:16:58.129Z,no,Xxx,submitted_via_web,1,yes,upper_east,03989e57aa9b4d6a90c8063d123f4885,grid_within_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:27:15,high,unprotected_well,"['10.51363397', '-1.3750977']",1358086768859.jpg,10.51363397 -1.3750977 187.10000610351563 5.0,355047040120075,builsa,community,individual,446979,no,no,manual_power,gravel,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358087005689.jpg'],Sikabsa,2013-01-13T14:26:14.807Z,10_to_50,Xxx,2013-01-13T14:22:45.307Z,no,Xxx,submitted_via_web,1,yes,upper_east,f037a88d0baa4017940b19787cd942ce,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:28:22,high,borehole,"['10.51265594', '-1.3783035']",1358087005689.jpg,10.51265594 -1.3783035 192.3000030517578 5.0,355047040120075,builsa,community,local_autority,446980,yes,no,hand_pump,gravel,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358087271139.jpg'],Sikabsa,2013-01-13T14:32:06.858Z,10_to_50,Xxx,2013-01-13T14:26:22.999Z,no,Xxx,submitted_via_web,1,yes,upper_east,3de40d910e3e4f70855098b801af36e7,grid_further_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:29:21,high,borehole,"['10.51195369', '-1.37905161']",1358087271139.jpg,10.51195369 -1.37905161 194.0 5.0,355047040120075,builsa,community,local_autority,446981,yes,no,manual_power,gravel,,,,,,
no,community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358087935259.jpg'],Nyankpiensa,2013-01-13T14:42:41.773Z,,Xxx,2013-01-13T14:32:22.311Z,no,Atuwan,submitted_via_web,1,yes,upper_east,b3781180801e4e7296bffb81158f6091,grid_within_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:31:01,high,unprotected_well,"['10.51033129', '-1.37417415']",1358087935259.jpg,10.51033129 -1.37417415 195.6999969482422 5.0,355047040120075,builsa,individual,individual,446982,no,no,manual_power,gravel,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358088310852.jpg'],Nyankpiensa,2013-01-13T14:49:26.574Z,10_to_50,Xxx,2013-01-13T14:43:39.132Z,no,Xxx,submitted_via_web,1,yes,upper_east,a5a94cdc9a7d401b9af6c2d3bf014bd7,grid_within_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:32:05,high,borehole,"['10.51096243', '-1.37382301']",1358088310852.jpg,10.51096243 -1.37382301 188.10000610351563 5.0,355047040120075,builsa,community,local_autority,446983,yes,no,manual_power,gravel,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358088623044.jpg'],Nyankpiensa,2013-01-13T14:53:51.064Z,10_to_50,Xxx,2013-01-13T14:49:34.752Z,no,Xxx,submitted_via_web,1,yes,upper_east,b6e79ad777e848a69af299c509443911,grid_within_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:33:16,high,borehole,"['10.5095893', '-1.37240164']",1358088623044.jpg,10.5095893 -1.37240164 196.60000610351563 5.0,355047040120075,builsa,community,local_autority,446984,yes,no,hand_pump,gravel,,,,,,
no,community,Emmanuel y,year_round,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1358088892160.jpg'],Nyankpiensa,2013-01-13T14:56:53.515Z,10_to_50,Xxx,2013-01-13T14:54:14.373Z,no,Akpanjogpok,submitted_via_web,1,yes,upper_east,23f1acd8ed6a49c08b8b0e29ebc3b9e0,grid_within_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:34:30,high,borehole,"['10.51274304', '-1.37113235']",1358088892160.jpg,10.51274304 -1.37113235 185.6999969482422 5.0,355047040120075,builsa,individual,local_autority,446985,yes,no,hand_pump,gravel,,,,,,
no,local_authority community,Emmanuel y,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1358089397621.jpg'],Nyankpiensa,2013-01-13T15:06:56.978Z,,Xxx,2013-01-13T14:57:18.837Z,no,Chief palace,submitted_via_web,1,yes,upper_east,133c8a4a05bd4efbba4003c1e7fa0242,grid_within_500_m,2013-01-13 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2013-01-14 13:35:48,high,borehole,"['10.51139089', '-1.36850237']",1358089397621.jpg,10.51139089 -1.36850237 179.8000030517578 5.0,355047040120075,builsa,community,local_autority,446986,no,no,hand_pump,gravel,,,,,,
